sample_id,hive_id,device_id,timestamp,hive_age_days,days_since_last_harvest,cycle_progress,scenario_type,season,weather_state,temp,humidity,mq2_value,mq3_value,mq5_value,mq135_value,maturity_index,stress_index,readiness_score,readiness_level,out_of_distribution_case,threshold_warning_count,critical_stress_flag
BH-EAR-009-079,HIVE-009,ESP32-1009,2026-03-01T14:00:00,62,47,0.5029,early_stage_healthy,wet,cloudy_stable,29.52,72.55,79,105,182,189,0.3149,0.0,0.3553,approaching,False,0,False
BH-MID-010-000,HIVE-010,ESP32-1010,2026-02-02T12:00:00,84,10,0.5421,mid_stage_stable,inter_monsoon,post_rain,30.53,73.06,95,99,183,249,0.5536,0.0,0.5651,approaching,False,0,False
BH-MID-010-001,HIVE-010,ESP32-1010,2026-02-02T18:00:00,84,13,0.5566,mid_stage_stable,inter_monsoon,post_rain,30.78,74.77,97,106,174,261,0.5631,0.0,0.5737,approaching,False,0,False
BH-MID-010-002,HIVE-010,ESP32-1010,2026-02-03T00:00:00,84,15,0.5518,mid_stage_stable,inter_monsoon,post_rain,30.98,75.81,95,105,188,257,0.5181,0.0,0.5348,approaching,False,0,False
BH-MID-010-003,HIVE-010,ESP32-1010,2026-02-03T06:00:00,84,13,0.553,mid_stage_stable,inter_monsoon,cloudy_stable,31.09,74.94,99,108,188,262,0.5238,0.0,0.5401,approaching,False,0,False
BH-MID-010-004,HIVE-010,ESP32-1010,2026-02-03T12:00:00,84,15,0.5292,mid_stage_stable,inter_monsoon,cloudy_stable,31.22,73.05,96,104,182,263,0.5231,0.0,0.5389,approaching,False,0,False
BH-MID-010-005,HIVE-010,ESP32-1010,2026-02-03T18:00:00,84,12,0.5638,mid_stage_stable,inter_monsoon,cloudy_stable,31.41,73.73,96,110,174,271,0.569,0.0,0.5797,approaching,False,0,False
BH-MID-010-006,HIVE-010,ESP32-1010,2026-02-04T00:00:00,84,18,0.5599,mid_stage_stable,inter_monsoon,cloudy_stable,31.44,73.71,95,108,184,253,0.5716,0.0,0.5826,approaching,False,0,False
BH-MID-010-007,HIVE-010,ESP32-1010,2026-02-04T06:00:00,85,18,0.5446,mid_stage_stable,inter_monsoon,post_rain,31.53,74.4,105,116,192,261,0.5711,0.0,0.5815,approaching,False,0,False
BH-MID-010-008,HIVE-010,ESP32-1010,2026-02-04T12:00:00,85,17,0.5412,mid_stage_stable,inter_monsoon,stable_clear,31.72,72.45,102,112,183,266,0.5658,0.0,0.5763,approaching,False,0,False
BH-MID-010-009,HIVE-010,ESP32-1010,2026-02-04T18:00:00,85,15,0.5651,mid_stage_stable,inter_monsoon,stable_clear,32.42,71.98,101,110,196,258,0.5311,0.0,0.5454,approaching,False,0,False
BH-MID-010-010,HIVE-010,ESP32-1010,2026-02-05T00:00:00,85,9,0.5501,mid_stage_stable,inter_monsoon,stable_clear,32.74,70.15,107,110,186,267,0.5328,0.0,0.547,approaching,False,0,False
BH-MID-010-011,HIVE-010,ESP32-1010,2026-02-05T06:00:00,86,12,0.57,mid_stage_stable,inter_monsoon,post_rain,32.43,74.07,107,110,191,262,0.5498,0.0,0.5612,approaching,False,0,False
BH-MID-010-012,HIVE-010,ESP32-1010,2026-02-05T12:00:00,86,13,0.5515,mid_stage_stable,inter_monsoon,cloudy_stable,31.85,73.71,102,112,191,252,0.5581,0.0,0.5696,approaching,False,0,False
BH-MID-010-013,HIVE-010,ESP32-1010,2026-02-05T18:00:00,86,16,0.5715,mid_stage_stable,inter_monsoon,cloudy_stable,31.42,73.41,102,105,187,256,0.569,0.0,0.5795,approaching,False,0,False
BH-MID-010-014,HIVE-010,ESP32-1010,2026-02-06T00:00:00,86,15,0.5805,mid_stage_stable,inter_monsoon,cloudy_stable,31.23,73.2,89,104,181,248,0.5928,0.0,0.6007,nearly_ready,False,0,False
BH-MID-010-015,HIVE-010,ESP32-1010,2026-02-06T06:00:00,87,15,0.5676,mid_stage_stable,inter_monsoon,humid_rain,30.98,76.75,100,103,185,252,0.521,0.0,0.5361,approaching,False,0,False
BH-MID-010-016,HIVE-010,ESP32-1010,2026-02-06T12:00:00,87,16,0.5781,mid_stage_stable,inter_monsoon,humid_rain,30.72,78.07,100,110,195,259,0.5384,0.0,0.5523,approaching,False,0,False
BH-MID-010-017,HIVE-010,ESP32-1010,2026-02-06T18:00:00,87,18,0.558,mid_stage_stable,inter_monsoon,humid_rain,30.67,78.79,108,114,186,271,0.5631,0.0,0.5746,approaching,False,0,False
BH-MID-010-018,HIVE-010,ESP32-1010,2026-02-07T00:00:00,88,15,0.5554,mid_stage_stable,inter_monsoon,humid_rain,30.75,77.71,106,112,182,276,0.5545,0.0,0.5671,approaching,False,0,False
BH-MID-010-019,HIVE-010,ESP32-1010,2026-02-07T06:00:00,88,14,0.559,mid_stage_stable,inter_monsoon,stable_clear,31.67,74.33,101,109,174,276,0.5509,0.0,0.5611,approaching,False,0,False
BH-MID-010-020,HIVE-010,ESP32-1010,2026-02-07T12:00:00,89,21,0.5748,mid_stage_stable,inter_monsoon,stable_clear,31.43,72.55,98,110,174,261,0.5291,0.0,0.5441,approaching,False,0,False
BH-MID-010-021,HIVE-010,ESP32-1010,2026-02-07T18:00:00,89,19,0.5661,mid_stage_stable,inter_monsoon,stable_clear,31.56,72.25,103,105,179,248,0.5849,0.0,0.5939,approaching,False,0,False
BH-MID-010-022,HIVE-010,ESP32-1010,2026-02-08T00:00:00,90,19,0.5923,mid_stage_stable,inter_monsoon,stable_clear,31.96,71.58,93,105,174,249,0.562,0.0,0.5731,approaching,False,0,False
BH-MID-010-023,HIVE-010,ESP32-1010,2026-02-08T06:00:00,90,19,0.6124,mid_stage_stable,inter_monsoon,stable_clear,32.21,71.34,94,104,180,256,0.6188,0.0,0.6237,nearly_ready,False,0,False
BH-MID-010-024,HIVE-010,ESP32-1010,2026-02-08T12:00:00,90,15,0.6043,mid_stage_stable,inter_monsoon,cloudy_stable,31.24,72.46,94,104,187,254,0.559,0.0,0.5693,approaching,False,0,False
BH-MID-010-025,HIVE-010,ESP32-1010,2026-02-08T18:00:00,91,18,0.6114,mid_stage_stable,inter_monsoon,cloudy_stable,31.46,73.58,90,109,189,255,0.591,0.0,0.5989,approaching,False,0,False
BH-MID-010-026,HIVE-010,ESP32-1010,2026-02-09T00:00:00,91,24,0.611,mid_stage_stable,inter_monsoon,cloudy_stable,31.26,73.24,92,111,188,254,0.583,0.0,0.5924,approaching,False,0,False
BH-MID-010-027,HIVE-010,ESP32-1010,2026-02-09T06:00:00,92,23,0.5994,mid_stage_stable,inter_monsoon,cloudy_stable,31.05,74.25,87,113,184,253,0.5718,0.0,0.5821,approaching,False,0,False
BH-MID-010-028,HIVE-010,ESP32-1010,2026-02-09T12:00:00,92,16,0.5978,mid_stage_stable,inter_monsoon,cloudy_stable,31.09,74.19,92,104,188,260,0.6002,0.0,0.6077,nearly_ready,False,0,False
BH-MID-010-029,HIVE-010,ESP32-1010,2026-02-09T18:00:00,93,27,0.6278,mid_stage_stable,inter_monsoon,stable_clear,30.89,72.42,92,107,185,259,0.6208,0.0,0.625,nearly_ready,False,0,False
BH-MID-010-030,HIVE-010,ESP32-1010,2026-02-10T00:00:00,94,19,0.6241,mid_stage_stable,inter_monsoon,post_rain,30.76,74.12,92,111,192,258,0.6271,0.0,0.6306,nearly_ready,False,0,False
BH-MID-010-031,HIVE-010,ESP32-1010,2026-02-10T06:00:00,94,22,0.6213,mid_stage_stable,inter_monsoon,humid_rain,30.77,76.42,93,116,190,263,0.5622,0.0,0.5734,approaching,False,0,False
BH-MID-010-032,HIVE-010,ESP32-1010,2026-02-10T12:00:00,95,22,0.6143,mid_stage_stable,inter_monsoon,humid_rain,30.8,77.87,99,116,189,269,0.5675,0.0,0.5785,approaching,False,0,False
BH-MID-010-033,HIVE-010,ESP32-1010,2026-02-10T18:00:00,95,29,0.6204,mid_stage_stable,inter_monsoon,post_rain,30.26,80.3,106,117,195,282,0.5873,0.0171,0.5849,approaching,False,1,False
BH-MID-010-034,HIVE-010,ESP32-1010,2026-02-11T00:00:00,96,30,0.6567,mid_stage_stable,inter_monsoon,humid_rain,30.16,81.47,113,121,205,280,0.5854,0.0123,0.5873,approaching,False,1,False
BH-MID-010-035,HIVE-010,ESP32-1010,2026-02-11T06:00:00,96,21,0.6381,mid_stage_stable,inter_monsoon,humid_rain,29.87,83.25,112,121,209,275,0.6357,0.0575,0.6062,nearly_ready,False,1,False
BH-MID-010-036,HIVE-010,ESP32-1010,2026-02-11T12:00:00,97,25,0.6483,mid_stage_stable,inter_monsoon,post_rain,29.8,81.79,111,125,202,278,0.5954,0.0392,0.5813,approaching,False,1,False
BH-MID-010-037,HIVE-010,ESP32-1010,2026-02-11T18:00:00,97,27,0.672,mid_stage_stable,inter_monsoon,post_rain,29.83,81.27,109,125,200,279,0.6211,0.0126,0.6193,nearly_ready,False,1,False
BH-MID-010-038,HIVE-010,ESP32-1010,2026-02-12T00:00:00,98,29,0.6437,mid_stage_stable,inter_monsoon,post_rain,29.74,81.83,115,124,192,280,0.6228,0.0,0.6273,nearly_ready,False,1,False
BH-MID-010-039,HIVE-010,ESP32-1010,2026-02-12T06:00:00,99,31,0.669,mid_stage_stable,inter_monsoon,post_rain,30.47,79.37,105,117,190,261,0.5942,0.0,0.5997,approaching,False,0,False
BH-MID-010-040,HIVE-010,ESP32-1010,2026-02-12T12:00:00,99,27,0.662,mid_stage_stable,inter_monsoon,stable_clear,31.16,74.25,98,115,183,264,0.5838,0.0,0.5897,approaching,False,0,False
BH-MID-010-041,HIVE-010,ESP32-1010,2026-02-12T18:00:00,100,30,0.6568,mid_stage_stable,inter_monsoon,stable_clear,31.93,73.72,99,110,178,256,0.5993,0.0,0.6053,nearly_ready,False,0,False
BH-MID-010-042,HIVE-010,ESP32-1010,2026-02-13T00:00:00,100,34,0.6896,mid_stage_stable,inter_monsoon,humid_rain,31.81,76.5,102,117,197,265,0.6161,0.0,0.6201,nearly_ready,False,0,False
BH-MID-010-043,HIVE-010,ESP32-1010,2026-02-13T06:00:00,101,34,0.6685,mid_stage_stable,inter_monsoon,humid_rain,31.42,77.87,102,129,185,256,0.5971,0.0,0.6035,nearly_ready,False,0,False
BH-MID-010-044,HIVE-010,ESP32-1010,2026-02-13T12:00:00,101,30,0.6883,mid_stage_stable,inter_monsoon,humid_rain,31.12,77.48,108,115,192,260,0.6468,0.0,0.6479,nearly_ready,False,0,False
BH-MID-010-045,HIVE-010,ESP32-1010,2026-02-13T18:00:00,102,35,0.681,mid_stage_stable,inter_monsoon,cloudy_stable,31.42,75.94,110,109,187,270,0.6308,0.0,0.6335,nearly_ready,False,0,False
BH-MID-010-046,HIVE-010,ESP32-1010,2026-02-14T00:00:00,103,35,0.6954,mid_stage_stable,inter_monsoon,cloudy_stable,31.27,74.51,110,102,183,263,0.655,0.0,0.6551,nearly_ready,False,0,False
BH-MID-010-047,HIVE-010,ESP32-1010,2026-02-14T06:00:00,103,27,0.6959,mid_stage_stable,inter_monsoon,cloudy_stable,31.11,73.52,107,111,180,261,0.6699,0.0,0.6684,nearly_ready,False,0,False
BH-MID-010-048,HIVE-010,ESP32-1010,2026-02-14T12:00:00,104,33,0.7216,mid_stage_stable,inter_monsoon,cloudy_stable,31.06,74.06,106,111,183,258,0.6677,0.0,0.6671,nearly_ready,False,0,False
BH-MID-010-049,HIVE-010,ESP32-1010,2026-02-14T18:00:00,104,28,0.7333,mid_stage_stable,inter_monsoon,cloudy_stable,31.49,74.32,113,113,185,262,0.6778,0.0,0.6752,nearly_ready,False,0,False
BH-MID-010-050,HIVE-010,ESP32-1010,2026-02-15T00:00:00,105,30,0.7049,mid_stage_stable,inter_monsoon,stable_clear,31.4,72.83,102,109,189,263,0.6638,0.0,0.6629,nearly_ready,False,0,False
BH-MID-010-051,HIVE-010,ESP32-1010,2026-02-15T06:00:00,105,35,0.7127,mid_stage_stable,inter_monsoon,stable_clear,31.28,72.16,103,107,183,251,0.6634,0.0,0.663,nearly_ready,False,0,False
BH-MID-010-052,HIVE-010,ESP32-1010,2026-02-15T12:00:00,106,35,0.7417,mid_stage_stable,inter_monsoon,stable_clear,31.54,71.02,109,110,179,255,0.6469,0.0,0.6479,nearly_ready,False,0,False
BH-MID-010-053,HIVE-010,ESP32-1010,2026-02-15T18:00:00,106,36,0.7229,mid_stage_stable,inter_monsoon,cloudy_stable,31.32,70.54,106,109,170,253,0.6825,0.0,0.6797,nearly_ready,False,0,False
BH-MID-010-054,HIVE-010,ESP32-1010,2026-02-16T00:00:00,107,31,0.72,mid_stage_stable,inter_monsoon,cloudy_stable,31.33,71.95,104,103,173,247,0.6445,0.0,0.6462,nearly_ready,False,0,False
BH-MID-010-055,HIVE-010,ESP32-1010,2026-02-16T06:00:00,108,34,0.7301,mid_stage_stable,inter_monsoon,cloudy_stable,31.39,72.29,94,114,179,249,0.6539,0.0,0.6546,nearly_ready,False,0,False
BH-MID-010-056,HIVE-010,ESP32-1010,2026-02-16T12:00:00,108,39,0.7309,mid_stage_stable,inter_monsoon,cloudy_stable,31.54,72.21,101,115,181,258,0.6655,0.0,0.665,nearly_ready,False,0,False
BH-MID-010-057,HIVE-010,ESP32-1010,2026-02-16T18:00:00,109,36,0.7386,mid_stage_stable,inter_monsoon,cloudy_stable,31.5,72.3,104,109,182,251,0.7094,0.0,0.7039,nearly_ready,False,0,False
BH-MID-010-058,HIVE-010,ESP32-1010,2026-02-17T00:00:00,109,35,0.7603,mid_stage_stable,inter_monsoon,stable_clear,31.57,71.12,102,119,178,263,0.6897,0.0,0.6858,nearly_ready,False,0,False
BH-MID-010-059,HIVE-010,ESP32-1010,2026-02-17T06:00:00,110,43,0.7715,mid_stage_stable,inter_monsoon,stable_clear,31.81,69.98,105,114,178,262,0.6925,0.0,0.6882,nearly_ready,False,0,False
BH-MID-010-060,HIVE-010,ESP32-1010,2026-02-17T12:00:00,110,37,0.7594,mid_stage_stable,inter_monsoon,stable_clear,32.06,70.45,98,113,179,270,0.6584,0.0,0.6584,nearly_ready,False,0,False
BH-MID-010-062,HIVE-010,ESP32-1010,2026-02-18T00:00:00,111,44,0.7709,mid_stage_stable,inter_monsoon,stable_clear,34.35,70.35,139,122,238,248,0.6568,0.1635,0.5612,approaching,False,1,False
BH-MID-010-063,HIVE-010,ESP32-1010,2026-02-18T06:00:00,111,45,0.772,mid_stage_stable,inter_monsoon,stable_clear,33.0,70.08,114,117,207,248,0.6991,0.0022,0.6901,nearly_ready,False,0,False
BH-MID-010-064,HIVE-010,ESP32-1010,2026-02-18T12:00:00,112,36,0.7918,mid_stage_stable,inter_monsoon,cloudy_stable,32.96,72.51,108,117,202,256,0.6725,0.0174,0.6607,nearly_ready,False,0,False
BH-MID-010-065,HIVE-010,ESP32-1010,2026-02-18T18:00:00,112,46,0.7852,mid_stage_stable,inter_monsoon,cloudy_stable,32.98,73.11,106,111,192,262,0.7057,0.0,0.7003,nearly_ready,False,0,False
BH-MID-010-066,HIVE-010,ESP32-1010,2026-02-19T00:00:00,113,43,0.7833,mid_stage_stable,inter_monsoon,post_rain,32.13,76.64,107,113,191,265,0.7021,0.0,0.6944,nearly_ready,False,0,False
BH-MID-010-067,HIVE-010,ESP32-1010,2026-02-19T06:00:00,113,43,0.7815,mid_stage_stable,inter_monsoon,cloudy_stable,31.97,74.15,103,111,191,255,0.7276,0.0,0.7186,nearly_ready,False,0,False
BH-MID-010-068,HIVE-010,ESP32-1010,2026-02-19T12:00:00,113,38,0.779,mid_stage_stable,inter_monsoon,cloudy_stable,31.71,73.73,94,106,193,256,0.7136,0.0,0.7069,nearly_ready,False,0,False
BH-MID-010-069,HIVE-010,ESP32-1010,2026-02-19T18:00:00,114,48,0.7798,mid_stage_stable,inter_monsoon,cloudy_stable,31.56,72.76,97,115,186,256,0.6707,0.0,0.6691,nearly_ready,False,0,False
BH-MID-010-071,HIVE-010,ESP32-1010,2026-02-20T06:00:00,114,39,0.7994,mid_stage_stable,inter_monsoon,cloudy_stable,29.69,77.8,137,103,239,331,0.6832,0.038,0.6525,nearly_ready,False,1,False
BH-MID-010-072,HIVE-010,ESP32-1010,2026-02-20T12:00:00,114,48,0.8011,mid_stage_stable,inter_monsoon,cloudy_stable,30.8,75.1,120,102,211,299,0.6995,0.0,0.691,nearly_ready,False,0,False
BH-MID-010-073,HIVE-010,ESP32-1010,2026-02-20T18:00:00,115,44,0.8258,mid_stage_stable,inter_monsoon,post_rain,31.31,75.64,110,114,199,286,0.7356,0.0,0.7253,nearly_ready,False,0,False
BH-MID-010-074,HIVE-010,ESP32-1010,2026-02-21T00:00:00,115,45,0.7927,mid_stage_stable,inter_monsoon,post_rain,31.7,74.81,117,115,200,294,0.692,0.0,0.6875,nearly_ready,False,0,False
BH-MID-010-075,HIVE-010,ESP32-1010,2026-02-21T06:00:00,115,43,0.7901,mid_stage_stable,inter_monsoon,post_rain,31.76,75.5,119,118,194,287,0.743,0.0,0.7331,nearly_ready,False,0,False
BH-MID-010-076,HIVE-010,ESP32-1010,2026-02-21T12:00:00,115,46,0.829,mid_stage_stable,inter_monsoon,post_rain,31.57,74.82,118,125,195,283,0.7552,0.0,0.7437,nearly_ready,False,0,False
BH-MID-010-077,HIVE-010,ESP32-1010,2026-02-21T18:00:00,116,46,0.8011,mid_stage_stable,inter_monsoon,stable_clear,32.22,71.63,112,122,181,276,0.7304,0.0,0.7195,nearly_ready,False,0,False
BH-MID-010-078,HIVE-010,ESP32-1010,2026-02-22T00:00:00,116,48,0.8025,mid_stage_stable,inter_monsoon,stable_clear,32.62,70.15,109,127,191,266,0.7211,0.0,0.7126,nearly_ready,False,0,False
BH-MID-010-079,HIVE-010,ESP32-1010,2026-02-22T06:00:00,116,47,0.8333,mid_stage_stable,inter_monsoon,stable_clear,32.31,69.68,102,127,184,253,0.7018,0.0,0.6963,nearly_ready,False,0,False
BH-MID-010-080,HIVE-010,ESP32-1010,2026-02-22T12:00:00,116,49,0.8006,mid_stage_stable,inter_monsoon,stable_clear,32.28,69.74,99,121,183,261,0.6971,0.0,0.6931,nearly_ready,False,0,False
BH-MID-010-081,HIVE-010,ESP32-1010,2026-02-22T18:00:00,116,44,0.8335,mid_stage_stable,inter_monsoon,cloudy_stable,32.1,70.98,95,115,187,261,0.7359,0.0,0.7264,nearly_ready,False,0,False
BH-MID-010-082,HIVE-010,ESP32-1010,2026-02-23T00:00:00,116,48,0.8001,mid_stage_stable,inter_monsoon,humid_rain,31.03,75.26,102,120,188,273,0.7049,0.0,0.6958,nearly_ready,False,0,False
BH-MID-010-083,HIVE-010,ESP32-1010,2026-02-23T06:00:00,116,44,0.8288,mid_stage_stable,inter_monsoon,humid_rain,30.76,76.64,105,119,192,272,0.7368,0.0,0.7271,nearly_ready,False,0,False
BH-MID-011-000,HIVE-011,ESP32-1011,2026-04-06T12:00:00,84,17,0.5376,mid_stage_stable,dry,cloudy_stable,31.52,67.7,102,72,169,247,0.5412,0.0,0.5542,approaching,False,0,False
BH-MID-011-001,HIVE-011,ESP32-1011,2026-04-06T18:00:00,84,11,0.5286,mid_stage_stable,dry,midday_heat,32.91,64.64,112,88,179,252,0.5557,0.0,0.5641,approaching,False,0,False
BH-MID-011-002,HIVE-011,ESP32-1011,2026-04-07T00:00:00,84,18,0.5379,mid_stage_stable,dry,midday_heat,33.86,64.75,115,89,185,265,0.5141,0.1074,0.4711,approaching,False,1,False
BH-MID-011-003,HIVE-011,ESP32-1011,2026-04-07T06:00:00,84,18,0.526,mid_stage_stable,dry,midday_heat,33.84,64.8,123,98,191,267,0.5569,0.1067,0.5109,approaching,False,1,False
BH-MID-011-004,HIVE-011,ESP32-1011,2026-04-07T12:00:00,84,8,0.5298,mid_stage_stable,dry,midday_heat,34.02,64.44,127,98,198,260,0.5218,0.0757,0.4967,approaching,False,1,False
BH-MID-011-005,HIVE-011,ESP32-1011,2026-04-07T18:00:00,84,13,0.5359,mid_stage_stable,dry,stable_clear,33.35,64.67,117,93,191,254,0.5666,0.0153,0.5683,approaching,False,0,False
BH-MID-011-006,HIVE-011,ESP32-1011,2026-04-08T00:00:00,85,17,0.5398,mid_stage_stable,dry,midday_heat,33.87,63.53,122,97,189,262,0.561,0.0993,0.5172,approaching,False,1,False
BH-MID-011-007,HIVE-011,ESP32-1011,2026-04-08T06:00:00,85,16,0.511,mid_stage_stable,dry,midday_heat,34.28,62.23,130,89,183,250,0.5218,0.1005,0.4819,approaching,False,1,False
BH-MID-011-008,HIVE-011,ESP32-1011,2026-04-08T12:00:00,85,16,0.5354,mid_stage_stable,dry,midday_heat,34.52,62.52,120,88,184,248,0.5763,0.1529,0.5022,approaching,False,1,False
BH-MID-011-009,HIVE-011,ESP32-1011,2026-04-08T18:00:00,85,15,0.547,mid_stage_stable,dry,midday_heat,34.23,61.71,128,94,183,261,0.5429,0.1385,0.4802,approaching,False,1,False
BH-MID-011-011,HIVE-011,ESP32-1011,2026-04-09T06:00:00,86,14,0.5462,mid_stage_stable,dry,midday_heat,33.88,64.32,133,115,199,320,0.529,0.1521,0.4585,approaching,False,2,False
BH-MID-011-012,HIVE-011,ESP32-1011,2026-04-09T12:00:00,86,18,0.5562,mid_stage_stable,dry,midday_heat,34.05,62.53,127,95,193,294,0.5491,0.1033,0.5044,approaching,False,1,False
BH-MID-011-013,HIVE-011,ESP32-1011,2026-04-09T18:00:00,86,11,0.5576,mid_stage_stable,dry,midday_heat,34.72,61.8,123,89,193,270,0.5668,0.1411,0.4991,approaching,False,1,False
BH-MID-011-014,HIVE-011,ESP32-1011,2026-04-10T00:00:00,87,14,0.5495,mid_stage_stable,dry,midday_heat,34.5,61.03,127,85,192,265,0.5321,0.1233,0.4794,approaching,False,1,False
BH-MID-011-015,HIVE-011,ESP32-1011,2026-04-10T06:00:00,87,20,0.5544,mid_stage_stable,dry,midday_heat,34.71,60.67,121,86,188,278,0.539,0.1409,0.4759,approaching,False,1,False
BH-MID-011-016,HIVE-011,ESP32-1011,2026-04-10T12:00:00,87,15,0.5611,mid_stage_stable,dry,midday_heat,34.64,62.08,119,91,191,281,0.5883,0.1715,0.5023,approaching,False,1,False
BH-MID-011-017,HIVE-011,ESP32-1011,2026-04-10T18:00:00,88,16,0.5583,mid_stage_stable,dry,midday_heat,34.21,63.18,113,94,203,276,0.5701,0.1051,0.5221,approaching,False,1,False
BH-MID-011-018,HIVE-011,ESP32-1011,2026-04-11T00:00:00,88,17,0.57,mid_stage_stable,dry,midday_heat,34.31,62.48,120,100,198,277,0.5491,0.1469,0.4816,approaching,False,1,False
BH-MID-011-019,HIVE-011,ESP32-1011,2026-04-11T06:00:00,89,13,0.5581,mid_stage_stable,dry,midday_heat,34.25,61.93,130,102,187,276,0.5623,0.103,0.5174,approaching,False,1,False
BH-MID-011-020,HIVE-011,ESP32-1011,2026-04-11T12:00:00,89,16,0.5749,mid_stage_stable,dry,midday_heat,34.41,62.51,122,97,193,277,0.5685,0.1329,0.5063,approaching,False,1,False
BH-MID-011-021,HIVE-011,ESP32-1011,2026-04-11T18:00:00,89,18,0.5552,mid_stage_stable,dry,stable_clear,33.48,62.44,115,85,182,259,0.5443,0.0256,0.5423,approaching,False,0,False
BH-MID-011-022,HIVE-011,ESP32-1011,2026-04-12T00:00:00,90,21,0.5609,mid_stage_stable,dry,stable_clear,33.22,61.92,113,87,174,255,0.542,0.0367,0.5358,approaching,False,0,False
BH-MID-011-023,HIVE-011,ESP32-1011,2026-04-12T06:00:00,90,22,0.566,mid_stage_stable,dry,stable_clear,33.53,63.21,117,87,178,248,0.5892,0.0544,0.5672,approaching,False,1,False
BH-MID-011-024,HIVE-011,ESP32-1011,2026-04-12T12:00:00,91,18,0.593,mid_stage_stable,dry,stable_clear,33.34,63.58,115,72,181,256,0.5621,0.0477,0.5474,approaching,False,0,False
BH-MID-011-025,HIVE-011,ESP32-1011,2026-04-12T18:00:00,91,21,0.5982,mid_stage_stable,dry,stable_clear,33.6,63.25,116,80,169,249,0.5464,0.069,0.5218,approaching,False,1,False
BH-MID-011-026,HIVE-011,ESP32-1011,2026-04-13T00:00:00,92,24,0.5891,mid_stage_stable,dry,midday_heat,34.31,62.39,118,86,176,262,0.5417,0.1083,0.4949,approaching,False,1,False
BH-MID-011-027,HIVE-011,ESP32-1011,2026-04-13T06:00:00,92,26,0.582,mid_stage_stable,dry,midday_heat,34.18,62.82,127,98,178,270,0.5641,0.1215,0.5086,approaching,False,1,False
BH-MID-011-028,HIVE-011,ESP32-1011,2026-04-13T12:00:00,93,24,0.5888,mid_stage_stable,dry,midday_heat,34.11,62.8,120,94,190,263,0.564,0.0927,0.5247,approaching,False,1,False
BH-MID-011-029,HIVE-011,ESP32-1011,2026-04-13T18:00:00,94,24,0.6091,mid_stage_stable,dry,stable_clear,33.99,63.64,112,84,181,257,0.5908,0.114,0.536,approaching,False,1,False
BH-MID-011-030,HIVE-011,ESP32-1011,2026-04-14T00:00:00,94,18,0.6097,mid_stage_stable,dry,stable_clear,33.44,60.94,114,84,181,259,0.5726,0.011,0.5754,approaching,False,0,False
BH-MID-011-031,HIVE-011,ESP32-1011,2026-04-14T06:00:00,95,21,0.6006,mid_stage_stable,dry,stable_clear,32.81,60.65,121,85,187,259,0.5631,0.0,0.5738,approaching,False,0,False
BH-MID-011-032,HIVE-011,ESP32-1011,2026-04-14T12:00:00,95,22,0.6234,mid_stage_stable,dry,stable_clear,32.64,60.85,118,83,182,263,0.6296,0.0,0.6334,nearly_ready,False,0,False
BH-MID-011-034,HIVE-011,ESP32-1011,2026-04-15T00:00:00,96,22,0.6317,mid_stage_stable,dry,midday_heat,34.41,65.94,155,89,216,300,0.582,0.1573,0.5012,approaching,False,1,False
BH-MID-011-035,HIVE-011,ESP32-1011,2026-04-15T06:00:00,97,23,0.6176,mid_stage_stable,dry,midday_heat,33.75,62.7,141,98,213,292,0.6191,0.1046,0.5639,approaching,False,1,False
BH-MID-011-036,HIVE-011,ESP32-1011,2026-04-15T12:00:00,98,24,0.6307,mid_stage_stable,dry,stable_clear,33.68,62.81,131,83,198,277,0.6088,0.0525,0.5858,approaching,False,1,False
BH-MID-011-037,HIVE-011,ESP32-1011,2026-04-15T18:00:00,98,28,0.6231,mid_stage_stable,dry,midday_heat,34.01,62.72,131,93,198,265,0.5705,0.0728,0.5409,approaching,False,1,False
BH-MID-011-038,HIVE-011,ESP32-1011,2026-04-16T00:00:00,99,31,0.621,mid_stage_stable,dry,midday_heat,34.09,61.86,127,99,191,262,0.6369,0.0767,0.5974,approaching,False,1,False
BH-MID-011-039,HIVE-011,ESP32-1011,2026-04-16T06:00:00,99,33,0.6316,mid_stage_stable,dry,midday_heat,34.57,61.94,124,95,179,257,0.5781,0.1488,0.5055,approaching,False,1,False
BH-MID-011-040,HIVE-011,ESP32-1011,2026-04-16T12:00:00,100,26,0.6413,mid_stage_stable,dry,midday_heat,34.85,61.9,124,99,185,246,0.5917,0.1376,0.5241,approaching,False,1,False
BH-MID-011-041,HIVE-011,ESP32-1011,2026-04-16T18:00:00,101,27,0.6647,mid_stage_stable,dry,stable_clear,33.85,63.32,114,88,181,245,0.6275,0.0819,0.5841,approaching,False,1,False
BH-MID-011-042,HIVE-011,ESP32-1011,2026-04-17T00:00:00,101,27,0.6546,mid_stage_stable,dry,stable_clear,33.73,62.75,115,83,174,239,0.6354,0.0969,0.5851,approaching,False,1,False
BH-MID-011-043,HIVE-011,ESP32-1011,2026-04-17T06:00:00,102,27,0.6416,mid_stage_stable,dry,stable_clear,33.28,63.18,116,76,181,243,0.6097,0.0093,0.61,nearly_ready,False,0,False
