sample_id,hive_id,device_id,timestamp,hive_age_days,days_since_last_harvest,cycle_progress,scenario_type,season,weather_state,temp,humidity,mq2_value,mq3_value,mq5_value,mq135_value,maturity_index,stress_index,readiness_score,readiness_level,out_of_distribution_case,threshold_warning_count,critical_stress_flag
BH-LAT-022-047,HIVE-022,ESP32-1022,2026-03-12T10:00:00,134,31,0.7322,late_stage_nearly_ready,dry,cloudy_stable,31.06,61.38,148,151,239,266,0.8243,0.0,0.804,ready,False,0,False
BH-LAT-021-065,HIVE-021,ESP32-1021,2026-01-23T18:00:00,109,34,0.7602,late_stage_nearly_ready,inter_monsoon,post_rain,29.26,72.9,138,121,238,288,0.7813,0.0107,0.7612,nearly_ready,False,0,False
BH-EAR-009-058,HIVE-009,ESP32-1009,2026-02-24T08:00:00,56,36,0.4705,early_stage_healthy,wet,storm_front,28.16,76.92,86,115,184,207,0.2886,0.0,0.3329,not_ready,False,0,False
BH-LAT-027-026,HIVE-027,ESP32-1027,2026-04-14T04:00:00,123,22,0.7927,late_stage_nearly_ready,inter_monsoon,post_rain,30.29,72.88,145,146,199,288,0.809,0.0082,0.7867,nearly_ready,False,0,False
BH-EAR-004-070,HIVE-004,ESP32-1004,2026-02-08T04:00:00,64,49,0.3614,early_stage_healthy,wet,cloudy_stable,28.54,77.72,91,86,130,211,0.3012,0.0,0.3438,not_ready,False,0,False
BH-HIG-045-039,HIVE-045,ESP32-1045,2026-01-22T22:00:00,113,33,0.8993,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.47,88.48,128,124,210,297,0.852,0.518,0.4826,approaching,False,1,True
BH-LAT-025-069,HIVE-025,ESP32-1025,2026-05-09T14:00:00,115,37,0.744,late_stage_nearly_ready,dry,cloudy_stable,33.12,65.47,133,158,223,236,0.8208,0.0245,0.7875,nearly_ready,False,0,False
BH-EAR-003-079,HIVE-003,ESP32-1003,2026-03-31T18:00:00,76,49,0.3851,early_stage_healthy,wet,humid_rain,27.92,78.91,126,87,148,185,0.3099,0.0,0.352,approaching,False,0,False
BH-LAT-028-015,HIVE-028,ESP32-1028,2026-01-24T02:00:00,85,10,0.7125,late_stage_nearly_ready,inter_monsoon,cloudy_stable,32.03,71.33,146,125,228,283,0.7772,0.0147,0.7542,nearly_ready,False,0,False
BH-MID-012-009,HIVE-012,ESP32-1012,2026-01-24T18:00:00,79,17,0.504,mid_stage_stable,dry,midday_heat,34.2,67.41,119,126,182,221,0.5369,0.1415,0.4727,approaching,False,1,False
BH-LAT-028-012,HIVE-028,ESP32-1028,2026-01-23T08:00:00,84,14,0.7037,late_stage_nearly_ready,inter_monsoon,post_rain,32.26,77.64,160,148,207,253,0.7199,0.0132,0.6983,nearly_ready,False,0,False
BH-LAT-025-085,HIVE-025,ESP32-1025,2026-05-13T14:00:00,119,44,0.7858,late_stage_nearly_ready,dry,midday_heat,34.84,66.72,144,169,231,267,0.8277,0.1998,0.6973,nearly_ready,False,1,False
BH-LAT-037-005,HIVE-037,ESP32-1037,2026-04-02T14:00:00,135,11,0.8401,late_stage_ready,inter_monsoon,stable_clear,30.99,62.06,167,191,250,292,0.9323,0.0,0.8995,ready,False,1,False
BH-HIG-051-043,HIVE-051,ESP32-1051,2026-03-02T02:00:00,143,27,0.9978,high_humidity_fermentation_risk,inter_monsoon,post_rain,31.5,85.78,129,166,224,282,0.9396,0.3576,0.7071,nearly_ready,False,1,False
BH-EAR-007-036,HIVE-007,ESP32-1007,2026-03-19T12:00:00,48,15,0.4225,early_stage_healthy,inter_monsoon,stable_clear,29.91,71.94,75,87,155,211,0.319,0.0,0.3596,approaching,False,0,False
BH-ENV-062-006,HIVE-062,ESP32-1062,2026-03-19T16:00:00,82,17,0.7748,environmentally_unstable,inter_monsoon,storm_front,34.49,65.69,145,202,263,300,0.6724,0.589,0.2866,not_ready,False,3,True
BH-EAR-009-044,HIVE-009,ESP32-1009,2026-02-20T20:00:00,48,32,0.3933,early_stage_healthy,wet,storm_front,27.48,75.79,76,113,190,206,0.2565,0.0,0.3045,not_ready,False,0,False
BH-LAT-035-075,HIVE-035,ESP32-1035,2026-02-03T18:00:00,109,27,0.9928,late_stage_ready,inter_monsoon,stable_clear,31.48,61.71,170,145,228,265,0.9923,0.0,0.952,ready,False,0,False
BH-EAR-008-052,HIVE-008,ESP32-1008,2026-02-23T16:00:00,47,18,0.1927,early_stage_healthy,wet,storm_front,27.41,84.34,82,109,165,208,0.1833,0.0691,0.2003,not_ready,False,1,False
BH-EAR-007-009,HIVE-007,ESP32-1007,2026-03-12T18:00:00,43,10,0.2919,early_stage_healthy,inter_monsoon,post_rain,28.61,76.7,65,79,165,207,0.1792,0.0,0.236,not_ready,False,0,False
BH-EAR-008-003,HIVE-008,ESP32-1008,2026-02-11T10:00:00,39,9,0.0962,early_stage_healthy,wet,storm_front,27.79,83.61,82,109,174,197,0.1152,0.0599,0.1461,not_ready,False,1,False
BH-EAR-002-047,HIVE-002,ESP32-1002,2026-01-19T14:00:00,69,33,0.2377,early_stage_healthy,inter_monsoon,humid_rain,30.45,73.5,96,85,158,166,0.1987,0.0,0.2542,not_ready,False,0,False
BH-MID-019-025,HIVE-019,ESP32-1019,2026-03-24T02:00:00,66,17,0.3413,mid_stage_stable,dry,midday_heat,33.23,63.18,94,127,191,263,0.3943,0.0208,0.413,approaching,False,0,False
BH-ENV-059-053,HIVE-059,ESP32-1059,2026-01-16T18:00:00,134,24,0.5547,environmentally_unstable,inter_monsoon,stable_clear,35.19,76.47,190,194,180,345,0.6455,0.7074,0.191,not_ready,False,4,True
BH-EAR-005-004,HIVE-005,ESP32-1005,2026-04-25T00:00:00,53,18,0.1905,early_stage_healthy,inter_monsoon,stable_clear,28.6,69.95,58,70,106,186,0.1962,0.0,0.2519,not_ready,False,0,False
BH-LAT-029-090,HIVE-029,ESP32-1029,2026-03-12T12:00:00,119,33,0.7069,late_stage_nearly_ready,dry,midday_heat,33.48,55.71,148,153,224,262,0.7594,0.0867,0.6999,nearly_ready,False,0,False
BH-HIG-056-064,HIVE-056,ESP32-1056,2026-05-08T12:00:00,124,26,0.9833,high_gas_stress,inter_monsoon,stable_clear,33.03,72.72,222,237,286,370,0.9098,0.6148,0.481,approaching,False,4,True
BH-MID-014-074,HIVE-014,ESP32-1014,2026-04-16T20:00:00,88,24,0.7079,mid_stage_stable,inter_monsoon,stable_clear,29.76,63.48,120,108,148,241,0.6053,0.0,0.6119,nearly_ready,False,0,False
BH-LAT-033-073,HIVE-033,ESP32-1033,2026-02-04T22:00:00,137,30,0.9955,late_stage_ready,inter_monsoon,stable_clear,31.9,61.91,157,150,241,265,1.0,0.0,0.9586,ready,False,0,False
BH-LAT-023-020,HIVE-023,ESP32-1023,2026-02-01T00:00:00,111,15,0.8232,late_stage_nearly_ready,inter_monsoon,stable_clear,31.54,63.08,153,130,216,235,0.8707,0.0,0.8455,ready,False,0,False
BH-MID-014-069,HIVE-014,ESP32-1014,2026-04-15T14:00:00,88,34,0.686,mid_stage_stable,inter_monsoon,humid_rain,28.63,70.65,146,130,181,260,0.6049,0.0,0.6104,nearly_ready,False,0,False
BH-ENV-059-051,HIVE-059,ESP32-1059,2026-01-16T06:00:00,134,23,0.5457,environmentally_unstable,inter_monsoon,stable_clear,34.59,83.81,209,201,196,362,0.6606,0.7341,0.1915,not_ready,False,5,True
BH-EAR-001-017,HIVE-001,ESP32-1001,2026-02-01T10:00:00,42,14,0.2538,early_stage_healthy,wet,storm_front,28.07,79.06,89,121,158,221,0.171,0.0,0.2283,not_ready,False,0,False
BH-EAR-007-041,HIVE-007,ESP32-1007,2026-03-20T18:00:00,49,25,0.4474,early_stage_healthy,inter_monsoon,cloudy_stable,29.23,74.65,63,76,157,212,0.3256,0.0,0.3644,approaching,False,0,False
BH-LAT-029-075,HIVE-029,ESP32-1029,2026-03-08T18:00:00,117,30,0.6911,late_stage_nearly_ready,dry,cloudy_stable,33.32,61.3,155,142,222,254,0.8002,0.0761,0.7415,nearly_ready,False,0,False
BH-LAT-026-030,HIVE-026,ESP32-1026,2026-03-17T00:00:00,117,21,0.8379,late_stage_nearly_ready,dry,midday_heat,32.32,61.65,152,144,243,272,0.8502,0.0,0.8277,ready,False,0,False
BH-EAR-007-011,HIVE-007,ESP32-1007,2026-03-13T06:00:00,43,12,0.319,early_stage_healthy,inter_monsoon,post_rain,27.75,76.43,72,73,151,209,0.212,0.0,0.2651,not_ready,False,0,False
BH-LAT-030-013,HIVE-030,ESP32-1030,2026-04-18T18:00:00,128,10,0.959,late_stage_ready,inter_monsoon,humid_rain,29.87,66.78,165,160,261,296,1.0,0.0,0.959,ready,False,1,False
BH-LAT-022-066,HIVE-022,ESP32-1022,2026-03-17T04:00:00,143,40,0.8037,late_stage_nearly_ready,dry,stable_clear,31.97,54.18,148,153,230,256,0.8366,0.0473,0.7873,nearly_ready,False,0,False
BH-HIG-051-083,HIVE-051,ESP32-1051,2026-03-12T02:00:00,157,46,0.9963,high_humidity_fermentation_risk,inter_monsoon,post_rain,32.51,81.19,129,159,208,269,0.9439,0.2815,0.7529,nearly_ready,False,1,False
BH-ENV-060-031,HIVE-060,ESP32-1060,2026-04-19T06:00:00,127,25,0.6043,environmentally_unstable,inter_monsoon,cloudy_stable,34.31,78.32,202,88,259,277,0.658,0.43,0.4197,approaching,False,2,False
BH-LAT-036-059,HIVE-036,ESP32-1036,2026-04-11T10:00:00,128,25,0.9618,late_stage_ready,dry,midday_heat,33.37,48.01,184,142,250,282,0.9981,0.2208,0.8363,ready,False,1,False
BH-HIG-056-077,HIVE-056,ESP32-1056,2026-05-11T18:00:00,126,26,1.0,high_gas_stress,inter_monsoon,stable_clear,31.42,67.82,219,243,280,377,0.8928,0.5839,0.4797,approaching,False,4,True
BH-MID-018-000,HIVE-018,ESP32-1018,2026-03-15T08:00:00,70,8,0.2982,mid_stage_stable,inter_monsoon,stable_clear,31.57,64.5,92,96,168,205,0.3877,0.0,0.419,approaching,False,0,False
BH-EAR-004-022,HIVE-004,ESP32-1004,2026-01-27T04:00:00,39,16,0.1651,early_stage_healthy,wet,humid_rain,28.51,81.52,102,95,138,223,0.1078,0.0,0.1719,not_ready,False,1,False
BH-LAT-036-023,HIVE-036,ESP32-1036,2026-04-02T10:00:00,117,14,0.8638,late_stage_ready,dry,stable_clear,32.69,50.47,169,141,254,269,0.9393,0.0559,0.8748,ready,False,0,False
BH-ENV-061-006,HIVE-061,ESP32-1061,2026-01-08T12:00:00,117,12,0.6854,environmentally_unstable,dry,midday_heat,34.33,76.47,189,201,232,287,0.6512,0.6004,0.2567,not_ready,False,3,True
BH-LAT-024-026,HIVE-024,ESP32-1024,2026-04-20T16:00:00,88,24,0.6861,late_stage_nearly_ready,dry,stable_clear,33.54,57.35,144,125,200,241,0.7319,0.0873,0.6755,nearly_ready,False,1,False
BH-EAR-009-041,HIVE-009,ESP32-1009,2026-02-20T02:00:00,46,32,0.3673,early_stage_healthy,wet,storm_front,28.24,76.9,81,117,184,198,0.2635,0.0,0.3109,not_ready,False,0,False
BH-LAT-037-068,HIVE-037,ESP32-1037,2026-04-18T08:00:00,162,39,0.9689,late_stage_ready,inter_monsoon,humid_rain,29.91,67.35,168,194,263,300,1.0,0.0248,0.9442,ready,False,2,False
BH-LAT-042-075,HIVE-042,ESP32-1042,2026-03-17T22:00:00,164,44,1.0,late_stage_overheated,dry,stable_clear,38.48,70.63,148,178,254,295,0.9747,0.6828,0.5004,approaching,False,1,True
BH-HIG-048-069,HIVE-048,ESP32-1048,2026-05-14T10:00:00,155,45,0.9444,high_humidity_fermentation_risk,inter_monsoon,cloudy_stable,31.12,88.36,142,143,270,307,0.9043,0.5851,0.4932,approaching,False,2,True
BH-EAR-005-022,HIVE-005,ESP32-1005,2026-04-29T12:00:00,59,24,0.2126,early_stage_healthy,inter_monsoon,humid_rain,28.0,77.63,61,79,123,214,0.1669,0.0,0.2257,not_ready,False,0,False
BH-LAT-029-016,HIVE-029,ESP32-1029,2026-02-22T00:00:00,97,15,0.5955,late_stage_nearly_ready,dry,stable_clear,32.64,58.61,140,140,214,251,0.7243,0.0201,0.7051,nearly_ready,False,0,False
BH-ENV-062-075,HIVE-062,ESP32-1062,2026-04-05T22:00:00,100,29,0.8824,environmentally_unstable,inter_monsoon,storm_front,31.78,66.62,130,183,235,281,0.79,0.2388,0.6405,nearly_ready,False,1,False
BH-LAT-032-056,HIVE-032,ESP32-1032,2026-03-29T16:00:00,122,26,0.9531,late_stage_ready,inter_monsoon,stable_clear,30.25,64.58,166,136,246,273,0.9565,0.0,0.9198,ready,False,0,False
BH-EAR-006-076,HIVE-006,ESP32-1006,2026-02-28T00:00:00,37,23,0.4172,early_stage_healthy,wet,post_rain,29.24,75.95,96,108,132,210,0.2607,0.0,0.3075,not_ready,False,0,False
BH-LAT-027-088,HIVE-027,ESP32-1027,2026-04-29T16:00:00,151,43,0.9443,late_stage_nearly_ready,inter_monsoon,stable_clear,31.65,67.0,152,132,200,285,0.9336,0.0,0.9009,ready,False,0,False
BH-LAT-036-040,HIVE-036,ESP32-1036,2026-04-06T16:00:00,122,19,0.9102,late_stage_ready,dry,cloudy_stable,32.91,51.01,179,139,242,279,0.9726,0.0948,0.8833,ready,False,0,False
BH-MID-019-060,HIVE-019,ESP32-1019,2026-04-01T20:00:00,81,38,0.4796,mid_stage_stable,dry,midday_heat,32.93,63.49,99,126,189,265,0.48,0.0022,0.4986,approaching,False,0,False
BH-LAT-020-038,HIVE-020,ESP32-1020,2026-02-01T08:00:00,108,27,0.7409,late_stage_nearly_ready,dry,cloudy_stable,32.71,66.32,136,143,230,263,0.765,0.0545,0.7196,nearly_ready,False,0,False
BH-LAT-022-025,HIVE-022,ESP32-1022,2026-03-06T22:00:00,124,14,0.6773,late_stage_nearly_ready,dry,midday_heat,32.6,52.64,149,150,228,257,0.7663,0.0571,0.7221,nearly_ready,False,0,False
BH-LAT-027-036,HIVE-027,ESP32-1027,2026-04-16T16:00:00,128,30,0.8079,late_stage_nearly_ready,inter_monsoon,stable_clear,30.81,68.9,144,139,208,285,0.8205,0.0,0.8005,ready,False,0,False
BH-ENV-059-020,HIVE-059,ESP32-1059,2026-01-08T12:00:00,124,11,0.4713,environmentally_unstable,inter_monsoon,post_rain,31.55,82.1,189,190,194,341,0.6077,0.4848,0.2872,not_ready,False,4,True
BH-LAT-030-007,HIVE-030,ESP32-1030,2026-04-17T06:00:00,127,17,0.965,late_stage_ready,inter_monsoon,stable_clear,30.64,59.96,141,148,259,277,0.9683,0.0,0.9314,ready,False,0,False
BH-LAT-028-050,HIVE-028,ESP32-1028,2026-02-01T20:00:00,96,25,0.8079,late_stage_nearly_ready,inter_monsoon,stable_clear,31.54,69.14,132,121,197,276,0.8425,0.0007,0.8203,ready,False,0,False
BH-MID-011-058,HIVE-011,ESP32-1011,2026-04-21T00:00:00,111,37,0.7141,mid_stage_stable,dry,stable_clear,33.11,63.62,119,78,173,268,0.6399,0.0,0.6421,nearly_ready,False,0,False
BH-EAR-005-003,HIVE-005,ESP32-1005,2026-04-24T18:00:00,53,9,0.1828,early_stage_healthy,inter_monsoon,stable_clear,28.61,71.46,57,71,105,182,0.1797,0.0,0.2375,not_ready,False,0,False
BH-ENV-063-088,HIVE-063,ESP32-1063,2026-04-15T16:00:00,146,35,0.8292,environmentally_unstable,inter_monsoon,midday_heat,37.87,58.11,181,146,312,321,0.8051,0.7627,0.3073,not_ready,False,4,True
BH-LAT-021-027,HIVE-021,ESP32-1021,2026-01-14T06:00:00,93,16,0.6667,late_stage_nearly_ready,inter_monsoon,cloudy_stable,30.09,69.99,138,120,218,268,0.7198,0.0,0.7129,nearly_ready,False,0,False
BH-MID-016-048,HIVE-016,ESP32-1016,2026-02-12T00:00:00,67,31,0.6302,mid_stage_stable,dry,stable_clear,33.81,65.89,129,108,185,206,0.5334,0.0979,0.4945,approaching,False,1,False
BH-LAT-040-031,HIVE-040,ESP32-1040,2026-03-08T18:00:00,134,27,0.8211,late_stage_overheated,dry,cloudy_stable,37.38,61.28,186,141,243,318,0.8475,0.6834,0.3867,approaching,False,2,True
BH-EAR-004-073,HIVE-004,ESP32-1004,2026-02-08T22:00:00,64,40,0.3687,early_stage_healthy,wet,cloudy_stable,28.05,77.83,99,87,122,216,0.2597,0.0,0.3065,not_ready,False,0,False
BH-LAT-020-032,HIVE-020,ESP32-1020,2026-01-30T20:00:00,106,25,0.7179,late_stage_nearly_ready,dry,stable_clear,33.01,64.77,116,138,203,231,0.8117,0.0588,0.7609,nearly_ready,False,0,False
BH-LAT-025-010,HIVE-025,ESP32-1025,2026-04-24T20:00:00,91,19,0.6302,late_stage_nearly_ready,dry,cloudy_stable,33.92,67.42,135,161,238,250,0.7194,0.1709,0.6165,nearly_ready,False,1,False
BH-LAT-021-031,HIVE-021,ESP32-1021,2026-01-15T06:00:00,94,24,0.6561,late_stage_nearly_ready,inter_monsoon,post_rain,29.44,73.45,143,124,231,282,0.7146,0.0123,0.7011,nearly_ready,False,0,False
BH-LAT-040-028,HIVE-040,ESP32-1040,2026-03-08T00:00:00,132,17,0.813,late_stage_overheated,dry,cloudy_stable,36.27,63.3,187,149,239,303,0.9101,0.6644,0.4543,approaching,False,2,True
BH-EAR-004-007,HIVE-004,ESP32-1004,2026-01-23T10:00:00,34,15,0.1157,early_stage_healthy,wet,humid_rain,27.28,81.82,101,92,114,224,0.1252,0.0255,0.1751,not_ready,False,1,False
BH-LAT-022-068,HIVE-022,ESP32-1022,2026-03-17T16:00:00,144,35,0.8046,late_stage_nearly_ready,dry,stable_clear,31.67,55.23,145,150,229,258,0.8509,0.0096,0.8226,ready,False,0,False
BH-EAR-009-007,HIVE-009,ESP32-1009,2026-02-11T14:00:00,29,15,0.2707,early_stage_healthy,wet,humid_rain,28.45,77.11,79,107,180,206,0.1884,0.0,0.2436,not_ready,False,0,False
BH-ENV-064-001,HIVE-064,ESP32-1064,2026-01-28T14:00:00,110,17,0.5416,environmentally_unstable,inter_monsoon,stable_clear,33.68,74.55,184,205,291,309,0.5817,0.5993,0.1995,not_ready,False,4,True
BH-LAT-037-081,HIVE-037,ESP32-1037,2026-04-21T14:00:00,165,41,1.0,late_stage_ready,inter_monsoon,stable_clear,30.97,63.09,154,187,250,282,1.0,0.0,0.9589,ready,False,1,False
BH-LAT-020-003,HIVE-020,ESP32-1020,2026-01-23T14:00:00,99,18,0.6831,late_stage_nearly_ready,dry,midday_heat,33.83,63.15,129,147,203,254,0.7219,0.1423,0.6349,nearly_ready,False,1,False
BH-MID-013-054,HIVE-013,ESP32-1013,2026-04-04T04:00:00,103,33,0.4745,mid_stage_stable,inter_monsoon,stable_clear,30.82,59.56,84,103,149,228,0.5054,0.0,0.5235,approaching,False,0,False
BH-LAT-021-019,HIVE-021,ESP32-1021,2026-01-12T06:00:00,90,17,0.6452,late_stage_nearly_ready,inter_monsoon,post_rain,29.43,73.37,139,116,233,280,0.7437,0.0165,0.7241,nearly_ready,False,0,False
BH-LAT-024-001,HIVE-024,ESP32-1024,2026-04-14T10:00:00,82,8,0.6263,late_stage_nearly_ready,dry,midday_heat,33.92,56.75,140,124,206,253,0.7009,0.1095,0.6343,nearly_ready,False,1,False
BH-LAT-038-053,HIVE-038,ESP32-1038,2026-04-29T14:00:00,154,31,0.9439,late_stage_overheated,dry,midday_heat,37.07,57.71,158,161,253,337,0.9447,0.6749,0.4788,approaching,False,2,True
BH-EAR-008-033,HIVE-008,ESP32-1008,2026-02-18T22:00:00,43,17,0.1467,early_stage_healthy,wet,storm_front,27.06,85.21,94,111,163,205,0.1147,0.047,0.1535,not_ready,False,1,False
BH-LAT-033-004,HIVE-033,ESP32-1033,2026-01-18T16:00:00,116,11,0.9309,late_stage_ready,inter_monsoon,post_rain,30.62,71.36,162,155,244,275,0.9771,0.0,0.9385,ready,False,0,False
BH-LAT-033-038,HIVE-033,ESP32-1033,2026-01-27T04:00:00,126,25,0.9578,late_stage_ready,inter_monsoon,stable_clear,31.95,65.32,160,151,250,256,1.0,0.0,0.959,ready,False,0,False
BH-LAT-033-017,HIVE-033,ESP32-1033,2026-01-21T22:00:00,118,20,0.9209,late_stage_ready,inter_monsoon,cloudy_stable,31.23,68.41,157,151,245,263,0.9448,0.0,0.9104,ready,False,0,False
BH-LAT-022-023,HIVE-022,ESP32-1022,2026-03-06T10:00:00,123,22,0.658,late_stage_nearly_ready,dry,midday_heat,32.38,52.69,147,150,232,246,0.7792,0.0401,0.742,nearly_ready,False,0,False
BH-EAR-008-072,HIVE-008,ESP32-1008,2026-02-28T16:00:00,50,28,0.2165,early_stage_healthy,wet,storm_front,26.97,86.64,92,112,175,214,0.1849,0.0922,0.1906,not_ready,False,1,False
BH-LAT-032-063,HIVE-032,ESP32-1032,2026-03-31T10:00:00,124,30,0.9917,late_stage_ready,inter_monsoon,stable_clear,30.15,61.96,161,149,236,268,1.0,0.0,0.9587,ready,False,0,False
BH-MID-019-039,HIVE-019,ESP32-1019,2026-03-27T14:00:00,72,21,0.3804,mid_stage_stable,dry,stable_clear,31.09,64.74,78,121,178,248,0.4597,0.0,0.4837,approaching,False,0,False
BH-EAR-006-023,HIVE-006,ESP32-1006,2026-02-14T18:00:00,23,9,0.2103,early_stage_healthy,wet,post_rain,28.39,78.36,91,93,126,207,0.1348,0.0,0.1973,not_ready,False,0,False
BH-EAR-002-016,HIVE-002,ESP32-1002,2026-01-11T20:00:00,56,14,0.1151,early_stage_healthy,inter_monsoon,stable_clear,31.6,67.74,82,79,157,180,0.1104,0.0,0.1766,not_ready,False,0,False
BH-HIG-051-006,HIVE-051,ESP32-1051,2026-02-20T20:00:00,127,18,0.9787,high_humidity_fermentation_risk,inter_monsoon,post_rain,31.64,85.63,126,154,222,282,0.9326,0.369,0.6961,nearly_ready,False,1,False
BH-EAR-003-006,HIVE-003,ESP32-1003,2026-03-13T12:00:00,41,13,0.1497,early_stage_healthy,wet,post_rain,27.26,76.41,105,79,135,184,0.127,0.0,0.1909,not_ready,False,0,False
BH-LAT-021-015,HIVE-021,ESP32-1021,2026-01-11T06:00:00,89,13,0.6202,late_stage_nearly_ready,inter_monsoon,post_rain,29.48,70.58,130,115,221,284,0.729,0.023,0.7052,nearly_ready,False,0,False
BH-LAT-025-021,HIVE-025,ESP32-1025,2026-04-27T14:00:00,94,17,0.6299,late_stage_nearly_ready,dry,stable_clear,33.84,64.12,134,149,233,256,0.7291,0.1104,0.6601,nearly_ready,False,1,False
BH-EAR-005-031,HIVE-005,ESP32-1005,2026-05-01T18:00:00,63,24,0.2333,early_stage_healthy,inter_monsoon,stable_clear,29.35,74.98,58,78,121,198,0.1783,0.0,0.2351,not_ready,False,0,False
BH-HIG-053-048,HIVE-053,ESP32-1053,2026-05-10T20:00:00,96,15,0.791,high_gas_stress,inter_monsoon,post_rain,31.95,76.01,183,209,274,316,0.7741,0.5142,0.4155,approaching,False,3,True
BH-ENV-063-015,HIVE-063,ESP32-1063,2026-03-28T10:00:00,123,12,0.6636,environmentally_unstable,inter_monsoon,post_rain,36.16,72.83,150,129,302,277,0.7233,0.6699,0.287,not_ready,False,2,True
BH-MID-018-036,HIVE-018,ESP32-1018,2026-03-24T08:00:00,80,28,0.3767,mid_stage_stable,inter_monsoon,post_rain,31.16,72.23,108,111,179,226,0.4527,0.0,0.4774,approaching,False,0,False
BH-EAR-001-019,HIVE-001,ESP32-1001,2026-02-01T22:00:00,43,16,0.2371,early_stage_healthy,wet,humid_rain,28.36,77.42,87,109,158,223,0.2049,0.0,0.2599,not_ready,False,0,False
BH-EAR-002-037,HIVE-002,ESP32-1002,2026-01-17T02:00:00,64,23,0.1816,early_stage_healthy,inter_monsoon,post_rain,31.3,74.28,98,89,168,185,0.1896,0.0,0.2457,not_ready,False,0,False
BH-ENV-066-045,HIVE-066,ESP32-1066,2026-02-26T06:00:00,120,25,0.8267,environmentally_unstable,wet,humid_rain,27.74,71.51,205,183,316,315,0.755,0.4448,0.4384,approaching,False,3,True
BH-ENV-063-032,HIVE-063,ESP32-1063,2026-04-01T16:00:00,128,22,0.6828,environmentally_unstable,inter_monsoon,post_rain,33.27,67.16,131,105,288,265,0.7045,0.2958,0.5356,approaching,False,1,False
BH-MID-016-036,HIVE-016,ESP32-1016,2026-02-09T00:00:00,61,23,0.5683,mid_stage_stable,dry,stable_clear,33.23,66.8,138,105,203,219,0.4917,0.0254,0.495,approaching,False,0,False
BH-EAR-005-009,HIVE-005,ESP32-1005,2026-04-26T06:00:00,54,11,0.176,early_stage_healthy,inter_monsoon,cloudy_stable,28.54,71.57,44,73,103,193,0.1903,0.0,0.2463,not_ready,False,0,False
BH-EAR-003-017,HIVE-003,ESP32-1003,2026-03-16T06:00:00,44,12,0.154,early_stage_healthy,wet,cloudy_stable,28.03,73.55,102,70,133,161,0.1755,0.0,0.2336,not_ready,False,0,False
BH-LAT-021-078,HIVE-021,ESP32-1021,2026-01-27T00:00:00,113,42,0.8242,late_stage_nearly_ready,inter_monsoon,post_rain,29.02,70.72,150,142,246,297,0.8346,0.0,0.8125,ready,False,0,False
BH-EAR-006-008,HIVE-006,ESP32-1006,2026-02-11T00:00:00,20,6,0.1671,early_stage_healthy,wet,humid_rain,28.53,79.11,88,88,130,211,0.1191,0.0,0.1838,not_ready,False,0,False
BH-LAT-024-072,HIVE-024,ESP32-1024,2026-05-02T04:00:00,108,37,0.7677,late_stage_nearly_ready,dry,cloudy_stable,33.37,59.79,145,130,224,232,0.8069,0.0911,0.7389,nearly_ready,False,0,False
BH-HIG-053-051,HIVE-053,ESP32-1053,2026-05-11T14:00:00,97,16,0.8289,high_gas_stress,inter_monsoon,cloudy_stable,32.58,76.05,215,235,295,327,0.7776,0.6155,0.3641,approaching,False,4,True
BH-LAT-025-033,HIVE-025,ESP32-1025,2026-04-30T14:00:00,99,26,0.6751,late_stage_nearly_ready,dry,midday_heat,34.87,61.96,146,164,243,267,0.7835,0.2299,0.6419,nearly_ready,False,1,False
BH-EAR-001-027,HIVE-001,ESP32-1001,2026-02-03T22:00:00,47,22,0.2785,early_stage_healthy,wet,humid_rain,29.26,75.0,101,120,165,233,0.2207,0.0,0.2734,not_ready,False,0,False
BH-LAT-027-024,HIVE-027,ESP32-1027,2026-04-13T16:00:00,122,14,0.8081,late_stage_nearly_ready,inter_monsoon,post_rain,30.33,72.85,144,148,197,282,0.8601,0.0,0.8359,ready,False,0,False
BH-LAT-028-059,HIVE-028,ESP32-1028,2026-02-04T02:00:00,99,25,0.8244,late_stage_nearly_ready,inter_monsoon,cloudy_stable,30.36,70.29,148,119,209,268,0.8241,0.0,0.8032,ready,False,0,False
BH-EAR-002-077,HIVE-002,ESP32-1002,2026-01-27T02:00:00,78,40,0.2899,early_stage_healthy,inter_monsoon,cloudy_stable,31.15,69.72,92,82,153,177,0.2754,0.0,0.3209,not_ready,False,0,False
BH-EAR-002-020,HIVE-002,ESP32-1002,2026-01-12T20:00:00,57,20,0.1326,early_stage_healthy,inter_monsoon,stable_clear,30.93,66.41,91,83,159,182,0.1732,0.0,0.2314,not_ready,False,0,False
BH-MID-019-033,HIVE-019,ESP32-1019,2026-03-26T02:00:00,70,21,0.3549,mid_stage_stable,dry,midday_heat,31.83,64.36,95,120,179,259,0.4504,0.0,0.4757,approaching,False,0,False
